Id,Name,PersonId,Department,RankName,TotalArticleCount,TotalConfProcCount,TotalGrantCount,TotalGrantDollars,TotalAwardCount,TotalCitationCount,TotalBookCount,TotalPatentCount,Gender,Accuracy_Gender,Total_Samples_Gender,Matched
7680,"MILLER, EARL K",176365,Brain and Cognitive Sciences,Professor,101,3,19,0,8,6743,9,3,male,99,2405,1
8470,"PANTAZIS, DIMITRIOS",395312,Brain and Cognitive Sciences,Other,75,25,2,0,0,3188,3,0,male,99,1364,0
2375,"POGGIO, TOMASO A",176363,Brain and Cognitive Sciences,Professor,77,24,34,0,6,6921,22,9,male,98,251,1
7885,"PRELEC, DRAZEN",161067,Brain and Cognitive Sciences,Professor,36,0,6,0,3,3421,16,0,male,99,480,1
23620,"RAKHLIN, ALEXANDER",255592,Brain and Cognitive Sciences,Associate,16,14,4,0,2,214,1,0,male,99,56237,1
19025,"RAND, DAVID GERTLER",540961,Brain and Cognitive Sciences,Associate,223,8,3,0,2,10329,10,0,male,99,380894,1
1035,"ROSENHOLTZ, RUTH ELLEN",544456,Brain and Cognitive Sciences,Other,83,9,5,0,4,1269,1,5,female,98,33355,1
4975,"SAXE, REBECCA R",176362,Brain and Cognitive Sciences,Professor,145,1,6,0,7,9714,20,0,female,99,35211,1
7290,"SCHULZ, LAURA E",122084,Brain and Cognitive Sciences,Professor,61,0,3,0,7,2363,0,0,female,98,163073,0
7690,"SHENG, MORGAN HWA-TZE",103684,Brain and Cognitive Sciences,Professor,133,0,2,0,8,16255,4,0,male,63,16254,1
7890,"SINHA, PAWAN",176368,Brain and Cognitive Sciences,Professor,135,8,5,0,6,1926,0,4,male,99,7823,1
6965,"SLOTINE, JEAN-JACQUES E",166205,Brain and Cognitive Sciences,Professor,94,63,2,0,3,6781,6,3,male,99,2917,1
2800,"SUR, MRIGANKA",176367,Brain and Cognitive Sciences,Professor,125,12,38,0,7,7569,12,5,male,93,121,1
4970,"TENENBAUM, JOSHUA B",108215,Brain and Cognitive Sciences,Professor,133,41,21,0,9,8909,21,0,male,100,35201,1
3290,"TSAI, LI-HUEI",176373,Brain and Cognitive Sciences,Professor,202,1,39,0,9,21208,13,19,female,53,34,1
2805,"TYE, KAY M",544454,Brain and Cognitive Sciences,Associate,66,1,7,0,11,8715,2,0,female,54,11472,1
8760,"ULLMAN, SHIMON",544457,Brain and Cognitive Sciences,Other,45,26,1,0,4,1848,5,0,male,98,359,1
23920,"WANG, FAN",170896,Brain and Cognitive Sciences,Professor,228,1,5,0,9,8457,0,0,male,63,1956,0
8755,"WICKERSHAM, IAN R",779134,Brain and Cognitive Sciences,Other,37,0,8,0,0,3270,4,0,male,99,34076,1
8740,"XU, WEIFENG",289767,Brain and Cognitive Sciences,Assistant,43,0,2,0,1,2654,0,0,male,88,40,0
2405,"ZHANG, FENG",488071,Brain and Cognitive Sciences,Professor,609,21,0,0,23,89346,0,153,male,81,1386,1
2435,"ANDERSON, DANIEL GRIFFITH",412267,Chemical Engineering,Associate,527,3,10,0,1,36925,0,95,male,99,257820,1
1390,"ARMSTRONG, ROBERT C",2717,Chemical Engineering,Professor,27,0,8,0,6,2687,0,0,male,99,145540,1
5475,"BARTON, PAUL I",132682,Chemical Engineering,Professor,166,23,9,0,4,4381,5,1,male,99,140849,1
5425,"BAZANT, MARTIN Z",412297,Chemical Engineering,Professor,229,7,8,0,2,13881,3,4,male,98,139211,1
2720,"BLANKSCHTEIN, EDMUNDO D",287136,Chemical Engineering,Professor,108,4,2,0,0,4610,1,5,male,99,1192,0
2335,"BRAATZ, RICHARD D",412328,Chemical Engineering,Professor,293,103,4,0,12,7283,14,4,male,99,97659,0
7585,"BRUSHETT, FIKILE R",544458,Chemical Engineering,Associate,98,3,11,0,5,2991,4,9,female,80,272,0
3225,"COHEN, ROBERT E",21240,Chemical Engineering,Other,171,3,0,0,8,23007,0,18,male,99,145540,1
23705,"COLEY, CONNOR WILSON",1092832,Chemical Engineering,Assistant,40,1,0,0,0,1084,0,2,male,99,24600,0
6655,"COLTON, CLARK K",137689,Chemical Engineering,Professor,40,3,15,0,6,1795,1,9,male,96,2588,1
2250,"DOYLE, PATRICK S",29241,Chemical Engineering,Professor,243,12,13,0,2,11063,0,15,male,99,118290,1
23590,"FURST, ARIEL L",1108321,Chemical Engineering,Assistant,27,0,1,0,1,339,1,1,male,74,11496,1
23605,"GALLOWAY, KATE E",1108322,Chemical Engineering,Assistant,6,0,0,0,0,112,2,1,female,98,27239,1
3030,"GLEASON, KAREN K",39925,Chemical Engineering,Professor,289,7,19,0,9,10779,6,34,female,96,51469,1
2330,"GREEN, WILLIAM H",144767,Chemical Engineering,Professor,209,20,22,0,3,5927,0,3,male,99,67797,1
1875,"HAMMOND, PAULA T",145732,Chemical Engineering,Professor,373,5,28,0,22,24174,5,30,female,98,51503,1
2415,"HATTON, TREVOR ALAN",46018,Chemical Engineering,Professor,279,0,18,0,1,11594,2,42,male,99,54995,1
7650,"HERZOG, HOWARD J",1108040,Chemical Engineering,Other,54,4,14,0,0,2442,3,2,male,99,4996,1
1695,"JENSEN, KLAVS F",54951,Chemical Engineering,Professor,293,5,30,0,15,19660,6,57,male,100,46,1
1915,"KULIK, HEATHER JANINE",627128,Chemical Engineering,Associate,85,1,8,0,8,2207,2,0,female,99,35320,1
5585,"LOVE, JOHN C",63580,Chemical Engineering,Professor,184,2,32,0,6,13732,4,44,male,99,218863,1
15305,"MANTHIRAM, KARTHISH",827667,Chemical Engineering,Assistant,33,1,5,0,6,1356,0,1,male,0,0,1
2615,"OLSEN, BRADLEY D",412248,Chemical Engineering,Associate,144,0,17,0,10,3996,4,8,male,99,6719,1
2260,"PRATHER, KRISTALA L",77316,Chemical Engineering,Professor,113,0,10,0,7,4737,2,10,male,100,2,0
8000,"ROMAN, YURIY",412249,Chemical Engineering,Associate,117,0,12,0,2,10226,0,13,male,100,2292,1
1360,"RUTLEDGE, GREGORY C",81733,Chemical Engineering,Professor,166,2,9,0,4,10749,1,10,male,99,21213,1
9610,"SIKES JOHNSON, HADLEY",412250,Chemical Engineering,Associate,67,0,4,0,2,903,1,5,female,99,9242,0
15310,"SMITH, ZACHARY P",827668,Chemical Engineering,Assistant,55,0,2,0,3,3164,0,6,male,100,7365,1
5490,"STEPHANOPOULOS, GEORGE",87081,Chemical Engineering,Other,33,2,7,0,12,1402,5,0,male,99,63411,1
5480,"STEPHANOPOULOS, GREGORY",176252,Chemical Engineering,Professor,267,7,30,0,18,21276,20,40,male,99,21213,0
1380,"STRANO, MICHAEL S",106262,Chemical Engineering,Professor,366,6,27,0,18,33729,9,25,male,99,211492,1
10410,"SWAN, JAMES W",627129,Chemical Engineering,Associate,67,1,5,0,2,1044,0,0,male,99,131879,1
1850,"TISDALE, WILLIAM",544459,Chemical Engineering,Associate,72,4,4,0,6,3176,0,6,male,99,67797,1
1885,"TROUT, BERNHARDT L",126739,Chemical Engineering,Professor,173,0,6,0,3,7461,7,18,male,93,42,1
7195,"VIRK, PREETINDER S",92469,Chemical Engineering,Other,6,0,0,0,0,200,0,0,male,57,23,1
6135,"WANG, DANIEL I. C",176262,Chemical Engineering,Professor,82,1,5,0,7,6016,0,12,male,99,257742,1
1700,"BAWENDI, MOUNGI G",6075,Chemistry,Professor,305,37,23,0,18,36389,7,137,male,0,0,1
3300,"BUCHWALD, STEPHEN LEFFLER",14772,Chemistry,Professor,377,1,20,0,19,40015,3,36,male,99,46087,1
1890,"CAO, JIANSHU",135965,Chemistry,Professor,168,5,6,0,1,11112,4,0,male,88,8,1
7840,"CEYER, SYLVIA TERESSE",136402,Chemistry,Professor,7,0,10,0,12,183,0,1,female,98,16363,1
4590,"CUMMINS, CHRISTOPHER C",138494,Chemistry,Professor,166,3,18,0,14,4581,0,6,male,99,55041,1
3970,"DANHEISER, RICK LANE",23965,Chemistry,Professor,38,0,8,0,5,1051,8,0,male,99,27153,1
1910,"DASARI, RAMACHANDRA RAO",1108042,Chemistry,Other,146,44,5,0,0,9205,0,19,male,96,1345,1
2050,"DINCA, MIRCEA",412252,Chemistry,Associate,151,1,6,0,12,20270,0,13,male,98,2257,1
4530,"FIELD, ROBERT W",32379,Chemistry,Professor,169,51,24,0,14,2829,1,0,male,99,145540,1
7405,"GRIFFIN, ROBERT GUY",144907,Chemistry,Professor,234,15,58,0,4,14265,2,4,male,99,166399,1
8020,"HONG, MEI",147502,Chemistry,Professor,182,0,7,0,7,6792,2,0,female,89,2342,1
2340,"JAMISON, TIMOTHY F",61186,Chemistry,Professor,186,0,7,0,5,9760,3,9,male,99,15778,1
6040,"JOHNSON, JEREMIAH A",488073,Chemistry,Associate,126,2,11,0,5,6304,0,33,male,99,4279,1
16680,"KIESSLING, LAURA L",60109,Chemistry,Professor,254,1,8,0,17,4942,9,0,female,98,163073,1
5950,"KLIBANOV, ALEXANDER M",68245,Chemistry,Other,76,1,7,0,6,5135,0,3,male,99,56237,1
7630,"KOOI, STEVEN E",1108041,Chemistry,Other,68,12,1,0,0,1902,1,2,male,99,59951,1
3285,"LIPPARD, STEPHEN J",176245,Chemistry,Other,343,0,36,0,20,27465,15,22,male,99,46085,1
24165,"MCGUIRE, BRETT A",1108339,Chemistry,Assistant,67,35,0,0,2,1141,0,0,male,98,9518,1
8275,"MOVASSAGHI, MOHAMMAD",157470,Chemistry,Professor,86,0,11,0,9,4428,4,10,male,99,47588,1
1820,"NELSON, KEITH ADAM",158105,Chemistry,Professor,260,96,48,0,11,9296,2,22,male,99,122777,1
7955,"NOLAN, ELIZABETH MARIE",412253,Chemistry,Professor,94,0,10,0,10,6121,1,3,female,98,155107,1
3280,"PENTELUTE, BRADLEY L",488074,Chemistry,Associate,125,1,9,0,5,3937,0,22,male,99,6719,1
18840,"RADOSEVICH, ALEXANDER T",414780,Chemistry,Associate,43,0,5,0,3,1255,0,0,male,99,56237,1
18445,"RAINES, RONALD T",178332,Chemistry,Professor,291,4,7,0,12,14066,14,62,male,99,20480,1
15100,"SCHLAU-COHEN, GABRIELA S",789733,Chemistry,Assistant,46,14,6,0,8,1504,1,0,female,98,35737,1
3845,"SCHROCK, RICHARD ROYCE",83777,Chemistry,Other,222,2,26,0,15,10392,4,40,male,99,100738,1
14605,"SHALEK, ALEXANDER K",779118,Chemistry,Associate,135,9,20,0,5,15145,0,24,male,99,56237,1
10040,"SHOULDERS, MATTHEW D",544460,Chemistry,Associate,41,1,7,0,6,2516,2,3,male,100,51412,1
6905,"SOLOMON, SUSAN",544464,Chemistry,Professor,196,0,5,0,23,10497,12,0,female,98,34211,1
3785,"STUBBE, JOANNE",176260,Chemistry,Other,156,3,19,0,17,5607,4,2,female,98,11769,1
19470,"SUESS, DANIEL LEIF MIGDOW",827671,Chemistry,Assistant,26,0,2,0,1,765,0,0,male,99,260168,1
7775,"SURENDRANATH, YOGESH",627130,Chemistry,Associate,73,4,12,0,10,9929,1,8,male,100,11009,1
1340,"SWAGER, TIMOTHY M",125401,Chemistry,Professor,382,13,59,0,17,20040,7,73,male,99,15778,1
1810,"VAN VOORHIS, TROY",127724,Chemistry,Professor,160,7,6,0,5,12556,1,2,male,84,17290,1
23735,"WANG, XIAO",1092309,Chemistry,Assistant,49,4,0,0,0,5341,0,0,male,53,1772,1
23530,"WENDLANDT, ALISON",856136,Chemistry,Assistant,13,0,0,0,2,1734,0,0,female,93,14178,1
2070,"WILLARD, ADAM P",627131,Chemistry,Associate,61,0,5,0,5,1971,1,0,male,99,101742,1
19365,"ZHANG, BIN",827628,Chemistry,Assistant,139,10,3,0,3,4361,0,0,male,89,2162,1
2045,"AMIN, SAURABH",488075,Civil and Environmental Engineering,Associate,28,45,5,0,2,2027,4,0,male,100,11574,0
2200,"BARNHART, CYNTHIA",7485,Civil and Environmental Engineering,Professor,49,4,20,0,4,1169,16,0,female,98,24359,1
2540,"BEN-AKIVA, MOSHE E",9049,Civil and Environmental Engineering,Professor,151,21,17,0,1,3432,26,2,male,100,3555,1
14570,"BOUROUIBA, LYDIA",779060,Civil and Environmental Engineering,Associate,37,4,10,0,1,852,3,2,female,98,15205,0
3180,"BUEHLER, MARKUS J",135309,Civil and Environmental Engineering,Professor,465,20,26,0,16,21183,25,6,male,99,30782,1
3310,"BUYUKOZTURK, ORAL",14923,Civil and Environmental Engineering,Professor,79,198,13,0,2,2954,5,8,male,0,0,0
24025,"CARSTENSEN, JOSEPHINE VOIGT",924534,Civil and Environmental Engineering,Assistant,7,9,1,0,1,84,0,0,female,99,13377,1
15230,"COHEN, TAL",825729,Civil and Environmental Engineering,Assistant,35,0,3,0,2,282,0,0,male,69,1266,1
14975,"CORDERO SANCHEZ, OTTO X",789734,Civil and Environmental Engineering,Associate,25,0,2,0,2,2350,0,0,male,97,4331,1
18370,"DES MARAIS, DAVID LEE",825730,Civil and Environmental Engineering,Assistant,29,1,0,0,2,1602,0,0,male,97,420830,1
4475,"EINSTEIN, HERBERT H",29601,Civil and Environmental Engineering,Professor,80,9,13,0,2,2213,2,0,male,99,9602,1
1680,"ELTAHIR, ELFATIH A. B",4946,Civil and Environmental Engineering,Professor,99,1,15,0,3,2095,0,0,male,100,52,1
4915,"ENTEKHABI, DARA",34408,Civil and Environmental Engineering,Professor,178,92,44,0,7,8301,2,0,female,82,5131,1
2725,"GSCHWEND, PHILIP M",107510,Civil and Environmental Engineering,Professor,45,1,27,0,1,2047,1,1,male,99,21773,1
5280,"HARVEY, CHARLES F",43839,Civil and Environmental Engineering,Professor,63,7,22,0,6,2891,0,0,male,98,52754,1
9350,"HEALD, COLETTE L",544462,Civil and Environmental Engineering,Professor,136,1,9,0,1,8349,1,0,female,97,5287,1
14990,"JADBABAIE-MOGHADAM, ALI",60885,Civil and Environmental Engineering,Professor,44,130,12,0,5,5055,0,0,male,96,236138,1
2535,"JAILLET, PATRICK",148653,Civil and Environmental Engineering,Professor,57,39,10,0,1,1310,5,0,male,99,118290,1
5660,"JUANES, RUBEN",52517,Civil and Environmental Engineering,Professor,138,36,9,0,1,4569,2,0,male,99,34120,0
4520,"KROLL, JESSE",288366,Civil and Environmental Engineering,Professor,179,3,23,0,6,16916,2,0,male,93,16259,1
19350,"LIEBERMAN, TAMI DANIELLE",827385,Civil and Environmental Engineering,Assistant,18,0,1,0,1,1236,0,0,female,96,35297,1
15105,"MARELLI, BENEDETTO",789735,Civil and Environmental Engineering,Assistant,73,3,5,0,3,2462,0,4,male,98,1338,1
15015,"MASIC, ADMIR",789736,Civil and Environmental Engineering,Assistant,89,3,0,0,0,3084,1,1,male,97,1263,1
4465,"MCLAUGHLIN, DENNIS",68543,Civil and Environmental Engineering,Professor,44,10,12,0,1,1188,0,0,male,99,44146,1
4445,"NEPF, HEIDI",83154,Civil and Environmental Engineering,Professor,99,2,12,0,3,4788,2,0,female,98,14491,1
9615,"OSORIO PIZANO, CAROLINA",412255,Civil and Environmental Engineering,Associate,29,3,3,0,2,516,0,0,female,98,33441,1
23840,"PELLENQ, ROLAND J M",1108043,Civil and Environmental Engineering,Other,158,25,0,0,1,5807,5,1,male,99,22308,1
17425,"PLATA, DESIREE LOUISE",635686,Civil and Environmental Engineering,Assistant,61,0,2,0,4,1766,0,2,female,98,25322,0
3810,"POLZ, MARTIN F",176491,Civil and Environmental Engineering,Professor,99,1,13,0,2,6524,5,0,male,98,139211,1
19340,"SAAVEDRA SANCHEZ, SERGUEI",825731,Civil and Environmental Engineering,Assistant,47,0,1,0,0,1177,0,0,male,96,216,1
7375,"SHEFFI, YOSEF",289312,Civil and Environmental Engineering,Professor,17,0,23,0,2,426,13,0,male,99,4274,1
2185,"SIMCHI-LEVI, DAVID",165888,Civil and Environmental Engineering,Professor,105,6,7,0,5,2770,19,0,male,99,380894,1
4415,"ULM, FRANZ-JOSEF",90673,Civil and Environmental Engineering,Professor,166,28,6,0,4,8148,12,2,male,99,137,1
6195,"WHITTLE, ANDREW",96890,Civil and Environmental Engineering,Professor,77,29,7,0,6,1382,5,1,male,99,82448,1
23955,"WILLIAMS, EARLE R",289724,Civil and Environmental Engineering,Other,130,4,23,0,3,3429,0,0,male,99,137,1
4825,"WILLIAMS, JOHN R",289725,Civil and Environmental Engineering,Professor,68,22,3,0,0,3757,5,2,male,99,218863,1
24095,"WU, CATHY",1108290,Civil and Environmental Engineering,Assistant,5,9,0,0,0,74,0,0,female,98,22292,1
9690,"BALD, VIVEK A",412291,Comparative Media Studies/Writing Section,Associate,4,0,0,0,2,15,8,0,male,100,17801,0
3060,"BARTUSIAK, MARCIA",544609,Comparative Media Studies/Writing Section,Other,1,0,0,0,5,0,7,0,female,97,14051,0
23455,"CASALEGNO, FEDERICO",837840,Comparative Media Studies/Writing Section,Other,14,36,0,0,0,83,4,1,male,99,28505,0
9700,"CONDRY, IAN",412300,Comparative Media Studies/Writing Section,Professor,10,0,1,0,3,150,17,0,male,99,34076,0
6505,"COSTANZA-CHOCK, SASHA",488107,Comparative Media Studies/Writing Section,Associate,5,3,0,0,1,106,15,0,female,53,10493,0
9870,"DIAZ, JUNOT",412371,Comparative Media Studies/Writing Section,Professor,1,0,0,0,16,10,100,0,male,97,60,0
15135,"DUONG, PALOMA",789746,Comparative Media Studies/Writing Section,Assistant,3,0,0,0,1,3,0,0,female,98,11920,0
18835,"FENDT, KURT E",837838,Comparative Media Studies/Writing Section,Other,0,0,1,0,1,0,0,0,male,99,11034,0
9745,"HARRELL, DOUGLAS ALAN",412320,Comparative Media Studies/Writing Section,Professor,11,21,5,0,3,73,1,2,male,99,63164,0
10335,"HENDERSHOT, HEATHER JEAN",544606,Comparative Media Studies/Writing Section,Professor,15,0,0,0,4,9,18,0,male,68,110376,0
6060,"KLOPFER, ERIC",61415,Comparative Media Studies/Writing Section,Professor,25,7,24,0,2,1089,15,0,male,99,121922,0
9750,"LEE, HELEN ELAINE",412321,Comparative Media Studies/Writing Section,Professor,7,0,0,0,3,0,1,0,female,98,38285,0
2930,"LEVENSON, THOMAS",412373,Comparative Media Studies/Writing Section,Professor,1,0,0,0,1,0,5,0,male,99,129177,0
7455,"LIGHTMAN, ALAN PAIGE",544611,Comparative Media Studies/Writing Section,Other,6,0,0,0,5,3,56,0,male,90,49390,0
9875,"MANNING, KENNETH R",412374,Comparative Media Studies/Writing Section,Professor,1,0,0,0,1,2,0,0,male,99,20555,0
10340,"MNOOKIN, SETH",544607,Comparative Media Studies/Writing Section,Professor,1,0,0,0,3,28,8,0,male,99,7627,0
2890,"MONTFORT, NICK",412322,Comparative Media Studies/Writing Section,Professor,8,6,0,0,0,21,32,0,male,98,55264,0
9880,"PARADIS, JAMES G",412375,Comparative Media Studies/Writing Section,Professor,6,0,2,0,1,2,9,0,male,99,131879,0
15280,"PARKS, LISA",246530,Comparative Media Studies/Writing Section,Professor,22,3,1,0,2,181,45,0,female,98,75562,0
15920,"REICH, BLAIR JUSTIN F",827672,Comparative Media Studies/Writing Section,Assistant,52,24,5,0,0,733,7,0,male,97,45886,0
19375,"ROQUET SHIMIZU, PAUL CHRISTOPHER",827636,Comparative Media Studies/Writing Section,Associate,11,0,0,0,1,13,3,0,male,99,195894,0
10505,"SCHIAPPA, ANTHONY EDWARD",627171,Comparative Media Studies/Writing Section,Professor,19,0,0,0,5,448,14,0,male,99,109376,0
10345,"TAYLOR, TINA LYNN",544608,Comparative Media Studies/Writing Section,Professor,5,2,0,0,0,154,4,0,female,96,50997,0
9805,"URICCHIO, WILLIAM",412350,Comparative Media Studies/Writing Section,Professor,12,0,1,0,2,112,40,0,male,99,67797,0
9765,"WANG, JING",412334,Comparative Media Studies/Writing Section,Professor,100,4,0,0,5,5719,4,0,female,75,2534,0
8505,"ANDRADE LIMA, EDUARDO",779055,Earth,Other,39,2,3,0,0,898,0,0,male,99,50946,0
15320,"BABBIN, ANDREW R",827674,Earth,Assistant,18,0,1,0,1,455,0,0,male,99,82448,0
15110,"BERGMANN, KRISTIN",789737,Earth,Assistant,24,11,1,0,3,287,0,0,female,98,9818,0
3380,"BOSAK, TANJA",176228,Earth,Associate,58,4,4,0,8,1691,3,0,female,98,13686,0
3820,"BOYLE, EDWARD A",176388,Earth,Professor,82,2,28,0,8,4562,0,0,male,99,24073,0
4135,"BURCHFIEL, B CLARK",287193,Earth,Other,25,3,14,0,7,3234,8,0,male,96,2588,0
24170,"CATTANIA, CAMILLA",1108340,Earth,Assistant,12,0,0,0,2,115,0,0,female,99,14389,0
5220,"CHATTERJEE, NILANJAN",544465,Earth,Other,51,2,0,0,1,1654,2,0,male,100,357,0
3050,"COUNSELMAN, CHARLES C",544466,Earth,Other,1,0,0,0,3,1,0,0,male,98,52754,0
18530,"CRONIN, TIMOTHY WALLACE",827632,Earth,Assistant,40,0,3,0,0,1317,0,0,male,99,19856,0
8710,"CZICZO, DANIEL JAMES",488076,Earth,Associate,102,4,9,0,1,3790,4,0,male,99,389621,0
18620,"DE WIT, JULIEN",836246,Earth,Assistant,34,1,7,0,0,2184,0,0,male,97,77681,0
9485,"DEMANET, LAURENT",370170,Earth,Professor,39,32,10,0,3,2370,0,3,male,97,55808,0
9210,"DURHAM, WILLIAM B",287588,Earth,Other,30,0,10,0,3,674,1,0,male,99,67797,0
4775,"DUTKIEWICZ, STEPHANIE",919204,Earth,Other,96,1,4,0,0,5091,1,0,female,98,66153,0
4895,"EMANUEL, KERRY ANDREW",287645,Earth,Professor,189,3,43,0,14,12752,13,0,male,93,90298,0
4620,"EVANS, JAMES BRIAN",32545,Earth,Other,56,6,18,0,1,2238,0,0,male,99,201467,0
5655,"FEHLER, MICHAEL C",544467,Earth,Other,89,81,5,0,1,1717,4,1,male,99,211492,0
4780,"FERRARI, RAFFAELE",33865,Earth,Professor,149,0,20,0,1,8568,2,0,male,99,16081,0
4770,"FLIERL, GLENN RICHARD",176392,Earth,Professor,59,1,10,0,1,1064,2,0,male,99,107573,0
3790,"FOLLOWS, MICHAEL J",175847,Earth,Professor,157,3,22,0,1,10487,4,0,male,99,211492,0
8715,"FOURNIER, GREGORY P",779073,Earth,Associate,30,6,1,0,3,819,1,0,male,99,21213,0
24020,"FRANK, WILLIAM B",901472,Earth,Assistant,24,0,2,0,0,401,0,0,male,99,67797,0
8795,"FREY, FREDERICK AUGUST",176391,Earth,Other,30,2,17,0,5,2026,0,0,male,96,8149,0
23725,"GAO, XIANG",936765,Earth,Other,33,2,1,0,0,1580,0,0,male,77,750,0
2685,"GROVE, TIMOTHY L",42525,Earth,Professor,115,1,34,0,9,4812,5,0,male,99,15778,0
4160,"HAGER, BRADFORD H",176397,Earth,Professor,38,5,32,0,6,1875,0,0,male,100,3908,0
4185,"HERRING, THOMAS A",146788,Earth,Professor,28,4,26,0,6,986,2,0,male,99,129177,0
5720,"HILL, CHRISTOPHER N",544469,Earth,Other,66,8,17,0,0,2426,0,0,male,99,55041,0
5765,"JAGOUTZ, OLIVER E",53961,Earth,Associate,45,8,6,0,0,1534,1,0,male,98,22853,0
4155,"KING, ROBERT W",544470,Earth,Other,33,3,23,0,1,2458,0,0,male,99,145540,0
6910,"LINDZEN, RICHARD SIEGMUND",93226,Earth,Other,30,3,9,0,8,360,14,0,male,99,98480,0
3805,"MARSHALL, JOHN",176483,Earth,Professor,180,11,45,0,5,6049,1,0,male,99,218863,0
8805,"MCGEE, WILLIAM DAVID",544463,Earth,Associate,57,11,13,0,0,1569,0,0,male,99,449567,0
19355,"MINCHEW, BRENT MORTON",827386,Earth,Assistant,26,6,3,0,0,476,1,0,male,99,7375,0
7315,"MOLINA, MARIO J",544472,Earth,Other,141,2,19,0,23,10629,11,0,male,99,112267,0
7330,"MORGAN, FRANK DALE",288740,Earth,Professor,21,9,5,0,1,420,0,0,male,98,74188,0
23905,"NAKATA, NORIMITSU",810528,Earth,Other,48,27,3,0,0,814,1,0,male,100,10,0
8565,"O'GORMAN, PAUL",175844,Earth,Professor,60,0,4,0,0,4144,0,0,male,99,140849,0
3385,"ONO, SHUHEI",176487,Earth,Associate,90,11,14,0,1,3296,0,0,male,100,229,0
15315,"PEC, MATEJ",827675,Earth,Assistant,13,3,6,0,0,174,1,0,male,99,3555,0
6595,"PERRON, JAY TAYLOR",288948,Earth,Professor,74,5,8,0,4,2774,0,0,male,82,59263,0
17245,"PETTENGILL, GORDON H",544473,Earth,Other,1,0,2,0,9,76,0,0,male,99,7416,0
4740,"PLUMB, RAYMOND ALAN",288991,Earth,Other,30,0,24,0,5,858,2,0,male,99,64753,0
4900,"PRINN, RONALD G",161150,Earth,Professor,196,2,33,0,1,7492,6,0,male,99,20480,0
4865,"RAVELA, SAI CZANDER",544474,Earth,Other,18,19,9,0,0,689,3,2,male,86,10205,0
1670,"RIZZOLI, PAOLA M",65488,Earth,Professor,37,1,23,0,2,515,4,0,female,98,34326,0
4650,"ROTHMAN, DANIEL H",120692,Earth,Professor,54,0,13,0,4,1527,2,0,male,99,257742,0
3400,"ROYDEN, LEIGH H",81401,Earth,Professor,34,2,5,0,11,3984,2,0,female,62,3893,0
4910,"SCHLOSSER, COURTNEY ADAM",919205,Earth,Other,58,1,10,0,1,2534,1,0,male,90,113073,0
8320,"SELIN, NOELLE E",412264,Earth,Associate,114,2,7,0,3,3722,6,0,female,99,9070,0
10045,"SOUTHARD, JOHN B",544477,Earth,Other,5,0,1,0,3,496,2,0,male,99,218863,0
4905,"STONE, PETER H",176495,Earth,Other,90,2,13,0,2,4766,0,0,male,99,146529,0
3205,"SUMMONS, ROGER E",176494,Earth,Professor,233,19,23,0,8,13364,18,0,male,99,34849,0
4200,"VAN DER HILST, ROBERT D",26210,Earth,Professor,95,3,16,0,5,6419,5,0,male,97,156891,0
2650,"WEISS, BENJAMIN P",171439,Earth,Professor,128,7,22,0,6,4097,6,0,male,99,50718,0
23865,"WINCHESTER, NIVEN STEWART",1108044,Earth,Other,50,0,1,0,0,615,0,0,male,99,6539,0
2690,"WISDOM, JACK",98227,Earth,Professor,27,0,5,0,3,1280,2,0,male,97,59917,0
24075,"WOOSLEY, RYAN J",1108046,Earth,Other,24,0,2,0,0,439,0,0,male,99,64450,0
4715,"WUNSCH, CARL ISAAC",176499,Earth,Other,96,2,35,0,12,4351,9,0,male,98,39229,0
2655,"ZUBER, MARIA",101859,Earth,Professor,226,24,34,0,20,10958,5,0,female,98,243210,0
15960,"ABADIE, ALBERTO",241039,Economics,Professor,24,0,0,0,3,6059,5,0,male,99,73988,0
4220,"ACEMOGLU, K DARON",286887,Economics,Professor,287,21,6,0,20,16097,111,0,male,99,1959,0
14820,"AGARWAL, NIKHIL",779053,Economics,Associate,14,0,1,0,2,166,1,0,male,100,16073,0
