,Id,Name,PersonId,Department,RankName,TotalArticleCount,TotalConfProcCount,TotalGrantCount,TotalGrantDollars,TotalAwardCount,TotalCitationCount,TotalBookCount,TotalPatentCount,Gender,Accuracy_Gender,Total_Samples_Gender,Matched,LastName,FirstName,Collaborations,Department_MITCollab
163,1195,"MARZOUK, YOUSSEF M",288611,Aeronautics and Astronautics,Associate,72,28,25,0,3,1814,1,0,male,97,30051,1,,,4880|5505|1205|1070|,Electrical Engineering and Computer Sciences
164,1195,"MARZOUK, YOUSSEF M",288611,Aeronautics and Astronautics,Associate,72,28,25,0,3,1814,1,0,male,97,30051,1,,,4880|5505|1205|1070|,Health Sciences and Technology
165,1195,"MARZOUK, YOUSSEF M",288611,Aeronautics and Astronautics,Associate,72,28,25,0,3,1814,1,0,male,97,30051,1,,,4880|5505|1205|1070|,Management
166,1195,"MARZOUK, YOUSSEF M",288611,Aeronautics and Astronautics,Associate,72,28,25,0,3,1814,1,0,male,97,30051,1,,,4880|5505|1205|1070|,Mechanical Engineering
167,1195,"MARZOUK, YOUSSEF M",288611,Aeronautics and Astronautics,Associate,72,28,25,0,3,1814,1,0,male,97,30051,1,,,4880|5505|1205|1070|,Physics
168,2680,"MASTERSON, REBECCA A",919190,Aeronautics and Astronautics,Other,1,14,3,0,0,33,0,0,female,99,35211,1,,,2695|2670|5390|3910|2695|4030|2885|4035|,Aeronautics and Astronautics
169,2680,"MASTERSON, REBECCA A",919190,Aeronautics and Astronautics,Other,1,14,3,0,0,33,0,0,female,99,35211,1,,,3575|2675|2675|3575|,Electrical Engineering and Computer Sciences
170,2680,"MASTERSON, REBECCA A",919190,Aeronautics and Astronautics,Other,1,14,3,0,0,33,0,0,female,99,35211,1,,,3575|2675|2675|3575|,Health Sciences and Technology
171,2680,"MASTERSON, REBECCA A",919190,Aeronautics and Astronautics,Other,1,14,3,0,0,33,0,0,female,99,35211,1,,,3575|2675|2675|3575|,Management
172,2680,"MASTERSON, REBECCA A",919190,Aeronautics and Astronautics,Other,1,14,3,0,0,33,0,0,female,99,35211,1,,,3575|2675|2675|3575|,Mechanical Engineering
173,2680,"MASTERSON, REBECCA A",919190,Aeronautics and Astronautics,Other,1,14,3,0,0,33,0,0,female,99,35211,1,,,3575|2675|2675|3575|,Physics
174,2670,"MILLER, DAVID W",156554,Aeronautics and Astronautics,Professor,141,97,101,0,1,2379,0,1,male,99,380894,1,,,4035|4030|2680|7055|3910|2660|5390|7055|3740|5390|2885|2660|3910|7055|4035|4030|4820|,Aeronautics and Astronautics
175,2670,"MILLER, DAVID W",156554,Aeronautics and Astronautics,Professor,141,97,101,0,1,2379,0,1,male,99,380894,1,,,5390|5390|,Electrical Engineering and Computer Sciences
176,2670,"MILLER, DAVID W",156554,Aeronautics and Astronautics,Professor,141,97,101,0,1,2379,0,1,male,99,380894,1,,,5390|5390|,Health Sciences and Technology
177,2670,"MILLER, DAVID W",156554,Aeronautics and Astronautics,Professor,141,97,101,0,1,2379,0,1,male,99,380894,1,,,5390|5390|,Management
178,2670,"MILLER, DAVID W",156554,Aeronautics and Astronautics,Professor,141,97,101,0,1,2379,0,1,male,99,380894,1,,,5390|5390|,Mechanical Engineering
179,2670,"MILLER, DAVID W",156554,Aeronautics and Astronautics,Professor,141,97,101,0,1,2379,0,1,male,99,380894,1,,,5390|5390|,Physics
180,6295,"MINDELL, DAVID A",69857,Aeronautics and Astronautics,Professor,6,6,2,0,5,155,10,0,male,99,380894,1,,,6295|,Aeronautics and Astronautics
181,6295,"MINDELL, DAVID A",69857,Aeronautics and Astronautics,Professor,6,6,2,0,5,155,10,0,male,99,380894,1,,,6295|,Electrical Engineering and Computer Sciences
182,6295,"MINDELL, DAVID A",69857,Aeronautics and Astronautics,Professor,6,6,2,0,5,155,10,0,male,99,380894,1,,,6295|,Health Sciences and Technology
183,6295,"MINDELL, DAVID A",69857,Aeronautics and Astronautics,Professor,6,6,2,0,5,155,10,0,male,99,380894,1,,,6295|,Management
184,6295,"MINDELL, DAVID A",69857,Aeronautics and Astronautics,Professor,6,6,2,0,5,155,10,0,male,99,380894,1,,,6295|,Mechanical Engineering
185,6295,"MINDELL, DAVID A",69857,Aeronautics and Astronautics,Professor,6,6,2,0,5,155,10,0,male,99,380894,1,,,6295|,Physics
186,5470,"MODIANO, EYTAN H",156907,Aeronautics and Astronautics,Professor,112,165,38,0,3,5178,4,0,male,98,104,1,,,4785|2910|3665|2320|,Aeronautics and Astronautics
187,5470,"MODIANO, EYTAN H",156907,Aeronautics and Astronautics,Professor,112,165,38,0,3,5178,4,0,male,98,104,1,,,5470|,Electrical Engineering and Computer Sciences
188,5470,"MODIANO, EYTAN H",156907,Aeronautics and Astronautics,Professor,112,165,38,0,3,5178,4,0,male,98,104,1,,,4785|2365|1480|2910|6705|2040|5120|3665|2040|,Engineering System Divisions
189,5470,"MODIANO, EYTAN H",156907,Aeronautics and Astronautics,Professor,112,165,38,0,3,5178,4,0,male,98,104,1,,,5470|,Health Sciences and Technology
190,5470,"MODIANO, EYTAN H",156907,Aeronautics and Astronautics,Professor,112,165,38,0,3,5178,4,0,male,98,104,1,,,5470|,Management
191,5470,"MODIANO, EYTAN H",156907,Aeronautics and Astronautics,Professor,112,165,38,0,3,5178,4,0,male,98,104,1,,,5470|,Mechanical Engineering
192,5470,"MODIANO, EYTAN H",156907,Aeronautics and Astronautics,Professor,112,165,38,0,3,5178,4,0,male,98,104,1,,,5470|,Physics
193,4815,"NEWMAN, DAVA J",83866,Aeronautics and Astronautics,Professor,40,57,26,0,3,547,3,7,male,67,233,1,,,2660|5390|4820|5865|17100|3910|2320|2660|4820|,Aeronautics and Astronautics
194,4815,"NEWMAN, DAVA J",83866,Aeronautics and Astronautics,Professor,40,57,26,0,3,547,3,7,male,67,233,1,,,5390|6675|17100|,Electrical Engineering and Computer Sciences
195,4815,"NEWMAN, DAVA J",83866,Aeronautics and Astronautics,Professor,40,57,26,0,3,547,3,7,male,67,233,1,,,5390|6675|17100|,Health Sciences and Technology
196,4815,"NEWMAN, DAVA J",83866,Aeronautics and Astronautics,Professor,40,57,26,0,3,547,3,7,male,67,233,1,,,5390|6675|17100|,Management
197,4815,"NEWMAN, DAVA J",83866,Aeronautics and Astronautics,Professor,40,57,26,0,3,547,3,7,male,67,233,1,,,5390|6675|17100|,Mechanical Engineering
198,4815,"NEWMAN, DAVA J",83866,Aeronautics and Astronautics,Professor,40,57,26,0,3,547,3,7,male,67,233,1,,,5390|6675|17100|,Physics
199,5125,"NGUYEN, NGOC CUONG",1108037,Aeronautics and Astronautics,Other,64,24,1,0,0,4139,0,2,male,62,5710,1,,,4365|16865|4410|4365|16865|4365|1195|19275|,Aeronautics and Astronautics
200,5125,"NGUYEN, NGOC CUONG",1108037,Aeronautics and Astronautics,Other,64,24,1,0,0,4139,0,2,male,62,5710,1,,,5125|,Electrical Engineering and Computer Sciences
201,5125,"NGUYEN, NGOC CUONG",1108037,Aeronautics and Astronautics,Other,64,24,1,0,0,4139,0,2,male,62,5710,1,,,5125|,Health Sciences and Technology
202,5125,"NGUYEN, NGOC CUONG",1108037,Aeronautics and Astronautics,Other,64,24,1,0,0,4139,0,2,male,62,5710,1,,,5125|,Management
203,5125,"NGUYEN, NGOC CUONG",1108037,Aeronautics and Astronautics,Other,64,24,1,0,0,4139,0,2,male,62,5710,1,,,5125|,Mechanical Engineering
204,5125,"NGUYEN, NGOC CUONG",1108037,Aeronautics and Astronautics,Other,64,24,1,0,0,4139,0,2,male,62,5710,1,,,5125|,Physics
205,7490,"OMAN, CHARLES M",175835,Aeronautics and Astronautics,Other,27,9,30,0,0,304,2,1,male,98,52754,1,,,5865|5865|,Aeronautics and Astronautics
206,7490,"OMAN, CHARLES M",175835,Aeronautics and Astronautics,Other,27,9,30,0,0,304,2,1,male,98,52754,1,,,7490|,Electrical Engineering and Computer Sciences
207,7490,"OMAN, CHARLES M",175835,Aeronautics and Astronautics,Other,27,9,30,0,0,304,2,1,male,98,52754,1,,,7490|,Health Sciences and Technology
208,7490,"OMAN, CHARLES M",175835,Aeronautics and Astronautics,Other,27,9,30,0,0,304,2,1,male,98,52754,1,,,7490|,Management
209,7490,"OMAN, CHARLES M",175835,Aeronautics and Astronautics,Other,27,9,30,0,0,304,2,1,male,98,52754,1,,,7490|,Mechanical Engineering
210,7490,"OMAN, CHARLES M",175835,Aeronautics and Astronautics,Other,27,9,30,0,0,304,2,1,male,98,52754,1,,,7490|,Physics
211,4365,"PERAIRE, JAIME",288941,Aeronautics and Astronautics,Professor,84,45,14,0,2,3703,3,2,male,90,24921,1,,,5125|4410|16865|3945|16865|5125|4385|4410|5390|3945|5125|1195|19275|,Aeronautics and Astronautics
212,4365,"PERAIRE, JAIME",288941,Aeronautics and Astronautics,Professor,84,45,14,0,2,3703,3,2,male,90,24921,1,,,1095|1095|1915|,Electrical Engineering and Computer Sciences
213,4365,"PERAIRE, JAIME",288941,Aeronautics and Astronautics,Professor,84,45,14,0,2,3703,3,2,male,90,24921,1,,,1095|1095|1915|,Health Sciences and Technology
214,4365,"PERAIRE, JAIME",288941,Aeronautics and Astronautics,Professor,84,45,14,0,2,3703,3,2,male,90,24921,1,,,1095|1095|1915|,Management
215,4365,"PERAIRE, JAIME",288941,Aeronautics and Astronautics,Professor,84,45,14,0,2,3703,3,2,male,90,24921,1,,,1095|1095|1915|,Mechanical Engineering
216,4365,"PERAIRE, JAIME",288941,Aeronautics and Astronautics,Professor,84,45,14,0,2,3703,3,2,male,90,24921,1,,,1095|1095|1915|,Physics
217,5610,"RADOVITZKY, RAUL A",118832,Aeronautics and Astronautics,Professor,48,6,5,0,0,1675,0,0,male,99,38362,1,,,4820|,Aeronautics and Astronautics
218,5610,"RADOVITZKY, RAUL A",118832,Aeronautics and Astronautics,Professor,48,6,5,0,0,1675,0,0,male,99,38362,1,,,5610|,Electrical Engineering and Computer Sciences
219,5610,"RADOVITZKY, RAUL A",118832,Aeronautics and Astronautics,Professor,48,6,5,0,0,1675,0,0,male,99,38362,1,,,5610|,Health Sciences and Technology
220,5610,"RADOVITZKY, RAUL A",118832,Aeronautics and Astronautics,Professor,48,6,5,0,0,1675,0,0,male,99,38362,1,,,5610|,Management
221,5610,"RADOVITZKY, RAUL A",118832,Aeronautics and Astronautics,Professor,48,6,5,0,0,1675,0,0,male,99,38362,1,,,5610|,Mechanical Engineering
222,5610,"RADOVITZKY, RAUL A",118832,Aeronautics and Astronautics,Professor,48,6,5,0,0,1675,0,0,male,99,38362,1,,,5610|,Physics
223,2320,"ROY, NICHOLAS",99496,Aeronautics and Astronautics,Professor,52,101,21,0,6,3223,8,2,male,100,21206,1,,,2910|2885|4785|3665|4815|17100|3665|5470|2910|2660|2880|4785|16360|,Aeronautics and Astronautics
224,2320,"ROY, NICHOLAS",99496,Aeronautics and Astronautics,Professor,52,101,21,0,6,3223,8,2,male,100,21206,1,,,2320|,Electrical Engineering and Computer Sciences
225,2320,"ROY, NICHOLAS",99496,Aeronautics and Astronautics,Professor,52,101,21,0,6,3223,8,2,male,100,21206,1,,,2320|,Health Sciences and Technology
226,2320,"ROY, NICHOLAS",99496,Aeronautics and Astronautics,Professor,52,101,21,0,6,3223,8,2,male,100,21206,1,,,2320|,Management
227,2320,"ROY, NICHOLAS",99496,Aeronautics and Astronautics,Professor,52,101,21,0,6,3223,8,2,male,100,21206,1,,,2320|,Mechanical Engineering
228,2320,"ROY, NICHOLAS",99496,Aeronautics and Astronautics,Professor,52,101,21,0,6,3223,8,2,male,100,21206,1,,,2320|,Physics
229,4035,"SAENZ-OTERO, ALVAR",544443,Aeronautics and Astronautics,Other,17,28,10,0,0,294,2,0,male,97,244,0,,,2670|4375|4030|3910|4820|2670|2660|4030|2885|2680|,Aeronautics and Astronautics
230,4035,"SAENZ-OTERO, ALVAR",544443,Aeronautics and Astronautics,Other,17,28,10,0,0,294,2,0,male,97,244,0,,,4035|,Electrical Engineering and Computer Sciences
231,4035,"SAENZ-OTERO, ALVAR",544443,Aeronautics and Astronautics,Other,17,28,10,0,0,294,2,0,male,97,244,0,,,4035|,Health Sciences and Technology
232,4035,"SAENZ-OTERO, ALVAR",544443,Aeronautics and Astronautics,Other,17,28,10,0,0,294,2,0,male,97,244,0,,,4035|,Management
233,4035,"SAENZ-OTERO, ALVAR",544443,Aeronautics and Astronautics,Other,17,28,10,0,0,294,2,0,male,97,244,0,,,4035|,Mechanical Engineering
234,4035,"SAENZ-OTERO, ALVAR",544443,Aeronautics and Astronautics,Other,17,28,10,0,0,294,2,0,male,97,244,0,,,4035|,Physics
235,7055,"SEAGER, SARA",289272,Aeronautics and Astronautics,Professor,265,52,51,0,14,17212,16,1,female,98,153041,1,,,2670|2660|4030|2670|2670|,Aeronautics and Astronautics
236,7055,"SEAGER, SARA",289272,Aeronautics and Astronautics,Professor,265,52,51,0,14,17212,16,1,female,98,153041,1,,,18620|3380|4030|3385|9210|3805|8565|8710|3380|,"Earth, Atmospheric and Planetary Sciences"
237,7055,"SEAGER, SARA",289272,Aeronautics and Astronautics,Professor,265,52,51,0,14,17212,16,1,female,98,153041,1,,,18615|6155|,Electrical Engineering and Computer Sciences
238,7055,"SEAGER, SARA",289272,Aeronautics and Astronautics,Professor,265,52,51,0,14,17212,16,1,female,98,153041,1,,,18615|6155|,Health Sciences and Technology
239,7055,"SEAGER, SARA",289272,Aeronautics and Astronautics,Professor,265,52,51,0,14,17212,16,1,female,98,153041,1,,,18615|6155|,Management
240,7055,"SEAGER, SARA",289272,Aeronautics and Astronautics,Professor,265,52,51,0,14,17212,16,1,female,98,153041,1,,,18615|6155|,Mechanical Engineering
241,7055,"SEAGER, SARA",289272,Aeronautics and Astronautics,Professor,265,52,51,0,14,17212,16,1,female,98,153041,1,,,18615|6155|,Physics
242,2880,"SHAH, JULIE A",488063,Aeronautics and Astronautics,Associate,33,52,28,0,6,991,1,3,female,98,72376,1,,,2885|4820|2660|2320|4785|16360|2910|,Aeronautics and Astronautics
243,2880,"SHAH, JULIE A",488063,Aeronautics and Astronautics,Associate,33,52,28,0,6,991,1,3,female,98,72376,1,,,2880|,Electrical Engineering and Computer Sciences
244,2880,"SHAH, JULIE A",488063,Aeronautics and Astronautics,Associate,33,52,28,0,6,991,1,3,female,98,72376,1,,,2880|,Health Sciences and Technology
245,2880,"SHAH, JULIE A",488063,Aeronautics and Astronautics,Associate,33,52,28,0,6,991,1,3,female,98,72376,1,,,2880|,Management
246,2880,"SHAH, JULIE A",488063,Aeronautics and Astronautics,Associate,33,52,28,0,6,991,1,3,female,98,72376,1,,,2880|,Mechanical Engineering
247,2880,"SHAH, JULIE A",488063,Aeronautics and Astronautics,Associate,33,52,28,0,6,991,1,3,female,98,72376,1,,,2880|,Physics
248,4380,"SPAKOVSZKY, ZOLTAN S",124124,Aeronautics and Astronautics,Professor,43,44,10,0,4,852,1,1,male,99,2799,1,,,4410|4370|4370|1290|2035|4410|,Aeronautics and Astronautics
249,4380,"SPAKOVSZKY, ZOLTAN S",124124,Aeronautics and Astronautics,Professor,43,44,10,0,4,852,1,1,male,99,2799,1,,,4380|,Electrical Engineering and Computer Sciences
250,4380,"SPAKOVSZKY, ZOLTAN S",124124,Aeronautics and Astronautics,Professor,43,44,10,0,4,852,1,1,male,99,2799,1,,,4380|,Health Sciences and Technology
251,4380,"SPAKOVSZKY, ZOLTAN S",124124,Aeronautics and Astronautics,Professor,43,44,10,0,4,852,1,1,male,99,2799,1,,,4380|,Management
252,4380,"SPAKOVSZKY, ZOLTAN S",124124,Aeronautics and Astronautics,Professor,43,44,10,0,4,852,1,1,male,99,2799,1,,,4380|,Mechanical Engineering
253,4380,"SPAKOVSZKY, ZOLTAN S",124124,Aeronautics and Astronautics,Professor,43,44,10,0,4,852,1,1,male,99,2799,1,,,4380|,Physics
254,23790,"SPETH, RAYMOND L",940145,Aeronautics and Astronautics,Other,26,13,0,0,0,583,1,2,male,99,20118,1,,,2030|1195|1290|2030|,Aeronautics and Astronautics
255,23790,"SPETH, RAYMOND L",940145,Aeronautics and Astronautics,Other,26,13,0,0,0,583,1,2,male,99,20118,1,,,23790|,Electrical Engineering and Computer Sciences
256,23790,"SPETH, RAYMOND L",940145,Aeronautics and Astronautics,Other,26,13,0,0,0,583,1,2,male,99,20118,1,,,23790|,Health Sciences and Technology
257,23790,"SPETH, RAYMOND L",940145,Aeronautics and Astronautics,Other,26,13,0,0,0,583,1,2,male,99,20118,1,,,23790|,Management
258,23790,"SPETH, RAYMOND L",940145,Aeronautics and Astronautics,Other,26,13,0,0,0,583,1,2,male,99,20118,1,,,23790|,Mechanical Engineering
259,23790,"SPETH, RAYMOND L",940145,Aeronautics and Astronautics,Other,26,13,0,0,0,583,1,2,male,99,20118,1,,,23790|,Physics
260,4820,"STIRLING, LEIA A",627121,Aeronautics and Astronautics,Assistant,42,17,11,0,4,867,0,0,female,100,4238,1,,,4815|2880|4035|4815|5610|2670|,Aeronautics and Astronautics
261,4820,"STIRLING, LEIA A",627121,Aeronautics and Astronautics,Assistant,42,17,11,0,4,867,0,0,female,100,4238,1,,,4820|,Electrical Engineering and Computer Sciences
262,4820,"STIRLING, LEIA A",627121,Aeronautics and Astronautics,Assistant,42,17,11,0,4,867,0,0,female,100,4238,1,,,4820|,Health Sciences and Technology
263,4820,"STIRLING, LEIA A",627121,Aeronautics and Astronautics,Assistant,42,17,11,0,4,867,0,0,female,100,4238,1,,,4820|,Management
264,4820,"STIRLING, LEIA A",627121,Aeronautics and Astronautics,Assistant,42,17,11,0,4,867,0,0,female,100,4238,1,,,4820|,Mechanical Engineering
265,4820,"STIRLING, LEIA A",627121,Aeronautics and Astronautics,Assistant,42,17,11,0,4,867,0,0,female,100,4238,1,,,4820|,Physics
266,1290,"TAN, CHOON S",175834,Aeronautics and Astronautics,Other,53,37,29,0,1,1245,1,0,male,80,119,1,,,4370|2035|4370|4380|,Aeronautics and Astronautics
267,1290,"TAN, CHOON S",175834,Aeronautics and Astronautics,Other,53,37,29,0,1,1245,1,0,male,80,119,1,,,1290|,Electrical Engineering and Computer Sciences
268,1290,"TAN, CHOON S",175834,Aeronautics and Astronautics,Other,53,37,29,0,1,1245,1,0,male,80,119,1,,,1290|,Health Sciences and Technology
269,1290,"TAN, CHOON S",175834,Aeronautics and Astronautics,Other,53,37,29,0,1,1245,1,0,male,80,119,1,,,1290|,Management
270,1290,"TAN, CHOON S",175834,Aeronautics and Astronautics,Other,53,37,29,0,1,1245,1,0,male,80,119,1,,,1290|,Mechanical Engineering
271,1290,"TAN, CHOON S",175834,Aeronautics and Astronautics,Other,53,37,29,0,1,1245,1,0,male,80,119,1,,,1290|,Physics
272,2035,"WAITZ, IAN A",93146,Aeronautics and Astronautics,Professor,39,10,31,0,3,1322,3,2,male,99,34076,1,,,2030|5285|2190|1290|4370|3945|4380|1485|2020|2030|5285|,Aeronautics and Astronautics
273,2035,"WAITZ, IAN A",93146,Aeronautics and Astronautics,Professor,39,10,31,0,3,1322,3,2,male,99,34076,1,,,2035|,Electrical Engineering and Computer Sciences
274,2035,"WAITZ, IAN A",93146,Aeronautics and Astronautics,Professor,39,10,31,0,3,1322,3,2,male,99,34076,1,,,2035|,Health Sciences and Technology
275,2035,"WAITZ, IAN A",93146,Aeronautics and Astronautics,Professor,39,10,31,0,3,1322,3,2,male,99,34076,1,,,2035|,Management
276,2035,"WAITZ, IAN A",93146,Aeronautics and Astronautics,Professor,39,10,31,0,3,1322,3,2,male,99,34076,1,,,2035|,Mechanical Engineering
277,2035,"WAITZ, IAN A",93146,Aeronautics and Astronautics,Professor,39,10,31,0,3,1322,3,2,male,99,34076,1,,,2035|,Physics
278,5285,"WANG, QIQI",412240,Aeronautics and Astronautics,Associate,109,52,10,0,1,3249,0,1,female,77,359,1,,,2030|3945|1195|2035|1195|2035|2030|,Aeronautics and Astronautics
279,5285,"WANG, QIQI",412240,Aeronautics and Astronautics,Associate,109,52,10,0,1,3249,0,1,female,77,359,1,,,5285|,Electrical Engineering and Computer Sciences
280,5285,"WANG, QIQI",412240,Aeronautics and Astronautics,Associate,109,52,10,0,1,3249,0,1,female,77,359,1,,,5285|,Health Sciences and Technology
281,5285,"WANG, QIQI",412240,Aeronautics and Astronautics,Associate,109,52,10,0,1,3249,0,1,female,77,359,1,,,5285|,Management
282,5285,"WANG, QIQI",412240,Aeronautics and Astronautics,Associate,109,52,10,0,1,3249,0,1,female,77,359,1,,,5285|,Mechanical Engineering
283,5285,"WANG, QIQI",412240,Aeronautics and Astronautics,Associate,109,52,10,0,1,3249,0,1,female,77,359,1,,,5285|,Physics
284,5105,"WARDLE, BRIAN L",112857,Aeronautics and Astronautics,Professor,134,63,21,0,0,5578,5,43,male,99,69588,1,,,4375|,Aeronautics and Astronautics
285,5105,"WARDLE, BRIAN L",112857,Aeronautics and Astronautics,Professor,134,63,21,0,0,5578,5,43,male,99,69588,1,,,5105|,Electrical Engineering and Computer Sciences
286,5105,"WARDLE, BRIAN L",112857,Aeronautics and Astronautics,Professor,134,63,21,0,0,5578,5,43,male,99,69588,1,,,5105|,Health Sciences and Technology
287,5105,"WARDLE, BRIAN L",112857,Aeronautics and Astronautics,Professor,134,63,21,0,0,5578,5,43,male,99,69588,1,,,5105|,Management
288,5105,"WARDLE, BRIAN L",112857,Aeronautics and Astronautics,Professor,134,63,21,0,0,5578,5,43,male,99,69588,1,,,5105|,Mechanical Engineering
289,5105,"WARDLE, BRIAN L",112857,Aeronautics and Astronautics,Professor,134,63,21,0,0,5578,5,43,male,99,69588,1,,,5105|,Physics
290,2885,"WILLIAMS, BRIAN C",172038,Aeronautics and Astronautics,Professor,34,64,38,0,2,1119,0,0,male,99,69588,1,,,2880|2320|2910|2670|2910|4030|2680|4035|,Aeronautics and Astronautics
291,2885,"WILLIAMS, BRIAN C",172038,Aeronautics and Astronautics,Professor,34,64,38,0,2,1119,0,0,male,99,69588,1,,,2915|,Electrical Engineering and Computer Sciences
292,2885,"WILLIAMS, BRIAN C",172038,Aeronautics and Astronautics,Professor,34,64,38,0,2,1119,0,0,male,99,69588,1,,,2915|,Health Sciences and Technology
293,2885,"WILLIAMS, BRIAN C",172038,Aeronautics and Astronautics,Professor,34,64,38,0,2,1119,0,0,male,99,69588,1,,,2915|,Management
294,2885,"WILLIAMS, BRIAN C",172038,Aeronautics and Astronautics,Professor,34,64,38,0,2,1119,0,0,male,99,69588,1,,,2915|,Mechanical Engineering
295,2885,"WILLIAMS, BRIAN C",172038,Aeronautics and Astronautics,Professor,34,64,38,0,2,1119,0,0,male,99,69588,1,,,2915|,Physics
296,3665,"WIN, MOE Z",98141,Aeronautics and Astronautics,Professor,170,218,20,0,14,12495,1,6,male,86,5059,1,,,2320|5470|2320|,Aeronautics and Astronautics
297,3665,"WIN, MOE Z",98141,Aeronautics and Astronautics,Professor,170,218,20,0,14,12495,1,6,male,86,5059,1,,,5470|,Electrical Engineering and Computer Sciences
298,3665,"WIN, MOE Z",98141,Aeronautics and Astronautics,Professor,170,218,20,0,14,12495,1,6,male,86,5059,1,,,2365|2040|5470|7050|,Engineering System Divisions
