Id,Name,PersonId,Department,RankName,TotalArticleCount,TotalConfProcCount,TotalGrantCount,TotalGrantDollars,TotalAwardCount,TotalCitationCount,TotalBookCount,TotalPatentCount,Gender,Accuracy_Gender,Total_Samples_Gender,Matched
3315,"YANNAS, IOANNIS V",100111,Mechanical Engineering,Professor,47,3,14,0.0,6,4016,13,16,male,99,2092,1
2205,"YOUCEF-TOUMI, KAMAL",130531,Mechanical Engineering,Professor,86,81,3,0.0,3,1645,5,28,male,97,25183,1
5735,"YUE, DICK K. P",100652,Mechanical Engineering,Professor,72,16,54,0.0,1,1355,4,1,male,98,4328,1
14770,"ZHAO, XUANHE",435117,Mechanical Engineering,Associate,177,6,12,0.0,6,15503,2,5,unknown,0,0,1
2000,"BERGER LEIGHTON, BONNIE",287114,Mathematics,Professor,173,28,15,0.0,12,9766,2,1,female,90,6677,0
4945,"BEZRUKAVNIKOV, ROMAN",287125,Mathematics,Professor,38,2,7,0.0,9,443,4,0,male,100,7094,0
9820,"BORODIN, ALEXEI",412355,Mathematics,Professor,95,1,4,0.0,11,1783,8,0,male,98,1403,0
3420,"BUSH, JOHN W. M",15460,Mathematics,Professor,120,4,7,0.0,5,3832,2,0,male,99,218863,0
3695,"CHENG, HUNG",20214,Mathematics,Professor,5,0,0,0.0,0,193,1,0,male,96,4894,0
5400,"COHN, HENRY",544526,Mathematics,Other,36,5,0,0.0,5,865,2,0,male,99,32139,0
9165,"COLDING, TOBIAS",287369,Mathematics,Professor,47,0,7,0.0,8,730,4,0,male,100,17675,0
19290,"COLLINS, TRISTAN",787576,Mathematics,Assistant,17,0,3,0.0,2,57,1,0,male,97,7725,0
4560,"DUDLEY, RICHARD M",31937,Mathematics,Other,4,0,4,0.0,5,5,4,0,male,99,97659,0
9620,"DUNKEL, JOERN",627158,Mathematics,Associate,98,4,2,0.0,3,3309,1,0,male,99,147,0
14860,"DYATLOV, SEMEN",779071,Mathematics,Associate,36,0,1,0.0,2,355,1,0,male,93,493,0
1125,"EDELMAN, ALAN",33041,Mathematics,Professor,39,25,32,0.0,10,1894,3,1,male,99,44635,0
4320,"ETINGOF, PAVEL I",35018,Mathematics,Professor,120,1,20,0.0,4,1272,11,0,male,98,48181,0
4845,"FREEDMAN, DANIEL Z",34298,Mathematics,Other,41,3,6,0.0,9,1282,1,0,male,99,257742,0
7985,"GOEMANS, MICHEL X",144133,Mathematics,Professor,19,20,13,0.0,10,945,2,0,male,97,68146,0
14760,"GORIN, VADIM",779075,Mathematics,Assistant,45,0,2,0.0,1,265,0,0,male,99,5361,0
6260,"GUILLEMIN, VICTOR W",145178,Mathematics,Professor,52,0,4,0.0,7,252,20,0,male,99,78043,0
10145,"GUTH, LAWRENCE",544523,Mathematics,Professor,39,4,0,0.0,12,513,3,0,male,98,9892,0
23560,"HINTZ, PETER",1108324,Mathematics,Assistant,19,1,1,0.0,1,216,0,0,male,99,146529,0
6780,"JERISON, DAVID S",148903,Mathematics,Professor,28,0,8,0.0,7,184,19,0,male,99,380894,0
2755,"JOHNSON, STEVEN G",288194,Mathematics,Professor,209,71,3,0.0,1,11877,7,18,male,99,59951,1
5665,"KAC, VICTOR",52712,Mathematics,Professor,98,3,10,0.0,11,811,12,0,male,99,78043,0
6525,"KELNER, JONATHAN ADAM",150169,Mathematics,Professor,11,23,3,0.0,3,679,2,0,male,99,186128,0
5145,"KIM, JU-LEE",66628,Mathematics,Professor,24,1,5,0.0,5,589,5,0,female,100,2,0
1565,"KLEIMAN, STEVEN L",55226,Mathematics,Other,9,0,4,0.0,4,60,6,0,male,99,59951,0
19385,"LAWRIE, ANDREW W",827639,Mathematics,Assistant,21,0,2,0.0,1,142,0,0,male,99,82448,0
7875,"LEIGHTON, FRANK T",152647,Mathematics,Professor,14,9,4,0.0,9,302,0,12,male,99,66241,0
6185,"LUSZTIG, GEORGE",64189,Mathematics,Professor,78,1,11,0.0,14,245,9,0,male,99,63411,0
15060,"MAULIK, DAVESH",406197,Mathematics,Professor,25,0,2,0.0,2,420,2,0,male,100,28,0
6265,"MELROSE, RICHARD B",69031,Mathematics,Professor,20,3,7,0.0,4,150,7,0,male,99,97659,0
7360,"MILLER, HAYNES R",156568,Mathematics,Professor,10,1,19,0.0,2,46,3,0,male,74,38,0
9155,"MINICOZZI, WILLIAM",544524,Mathematics,Professor,38,0,3,0.0,6,585,4,0,male,99,67797,0
23980,"MINZER, DOR",1108345,Mathematics,Assistant,2,8,0,0.0,4,28,0,0,male,71,457,0
8200,"MOITRA, ANKUR",627159,Mathematics,Associate,16,30,2,0.0,8,734,1,0,male,99,6932,0
6590,"MROWKA, TOMASZ S",80906,Mathematics,Professor,20,1,16,0.0,16,287,14,0,male,99,30500,0
15170,"NEGUT, ANDREI",789758,Mathematics,Assistant,16,0,3,0.0,2,139,1,0,male,98,12349,0
24050,"PICCIRILLO, LISA M",1092824,Mathematics,Assistant,4,0,0,0.0,2,3,0,0,female,98,75562,0
15175,"PIXTON, AARON C",789759,Mathematics,Assistant,19,1,0,0.0,1,105,1,0,male,99,36714,0
8680,"POONEN, BJORN",176123,Mathematics,Professor,53,3,7,0.0,10,364,11,0,male,99,2996,0
4965,"POSTNIKOV, ALEXANDER",93547,Mathematics,Professor,28,3,8,0.0,5,547,1,0,male,99,56237,0
3370,"ROSALES, RODOLFO",163044,Mathematics,Professor,30,1,8,0.0,2,666,0,1,male,100,14519,0
19140,"SACCA, GIULIA",618578,Mathematics,Assistant,7,0,1,0.0,1,18,0,0,female,99,29392,0
6585,"SEIDEL, PAUL ALFRED",164913,Mathematics,Professor,28,0,6,0.0,10,438,12,0,male,99,152945,0
6720,"SHEFFIELD, SCOTT ROGER",176121,Mathematics,Professor,56,0,4,0.0,9,1384,4,0,male,99,83111,0
3875,"SHOR, PETER WILLISTON",85149,Mathematics,Professor,46,8,7,0.0,16,1569,1,0,male,99,146534,0
4950,"SINGER, ISADORE MANUEL",289349,Mathematics,Other,7,0,1,0.0,11,130,4,0,male,99,96891,0
7095,"SIPSER, MICHAEL F",104333,Mathematics,Professor,0,0,2,0.0,3,0,2,0,male,99,211492,0
6740,"STAFFILANI, GIGLIOLA",86769,Mathematics,Professor,48,0,9,0.0,11,864,1,0,female,99,253,0
6955,"STANLEY, RICHARD P",167183,Mathematics,Other,52,0,9,0.0,10,328,23,0,male,99,97659,0
4635,"STRANG, W GILBERT",289445,Mathematics,Professor,32,4,0,0.0,10,912,24,0,male,98,10398,0
6790,"STROOCK, DANIEL W",88097,Mathematics,Other,21,4,4,0.0,5,46,20,0,male,99,257742,0
19220,"SUN, NIKE",771980,Mathematics,Associate,11,6,1,0.0,1,175,0,0,male,50,1423,0
10155,"SUTHERLAND, ANDREW VICTOR",544528,Mathematics,Other,39,4,2,0.0,1,339,0,0,male,99,160491,0
9975,"TRIGO NERI TABUADA, GONCALO JORGE",488097,Mathematics,Associate,75,0,1,0.0,1,381,4,0,male,99,89777,0
4010,"VOGAN, DAVID A",24644,Mathematics,Professor,15,0,4,0.0,6,46,7,0,male,99,380894,0
19020,"XU, CHENYANG",539186,Mathematics,Professor,42,3,3,0.0,7,238,0,0,male,80,41,0
19015,"YUN, ZHIWEI",525312,Mathematics,Professor,27,1,1,0.0,6,110,3,0,male,90,119,0
19090,"ZHAO, YUFEI",842330,Mathematics,Assistant,55,4,3,0.0,2,2239,0,0,male,69,91,0
15240,"ADIB, FADEL",827650,Electrical Engineering and Computer Sciences,Assistant,9,20,7,0.0,4,1101,1,15,male,97,1691,1
23570,"BONES-IJEOMA, BRYAN",1108318,Media Arts and Sciences,Assistant,0,0,0,0.0,0,0,0,0,male,99,27027,0
23780,"BOVE, V MICHAEL",287147,Media Arts and Sciences,Other,19,50,6,0.0,1,361,3,13,male,99,211492,0
2915,"BREAZEAL, CYNTHIA LYNN",12743,Media Arts and Sciences,Associate,45,123,17,0.0,5,4041,13,2,female,96,35558,1
15330,"DAGDEVIREN, CANAN",827696,Media Arts and Sciences,Assistant,35,2,2,0.0,9,3429,1,3,female,95,8535,1
17890,"ESVELT, KEVIN MICHAEL",827651,Media Arts and Sciences,Assistant,36,1,6,0.0,9,9882,4,1,male,99,351901,1
3880,"GERSHENFELD, NEIL A",36510,Media Arts and Sciences,Professor,19,17,30,0.0,6,1161,22,61,male,99,16868,0
24085,"HARPER, CALEB BENJAMIN",1108058,Media Arts and Sciences,Other,2,1,0,0.0,1,22,0,0,male,99,57475,1
2240,"HERR, HUGH M",47614,Media Arts and Sciences,Professor,78,51,66,0.0,3,6005,1,37,male,99,2949,1
1050,"ISHII, HIROSHI",49899,Media Arts and Sciences,Professor,31,166,0,0.0,2,3067,0,12,male,99,1730,1
8300,"LARSON, KENT",288398,Media Arts and Sciences,Other,6,32,5,0.0,0,1147,0,1,male,98,5723,1
24135,"LIEBERMAN, ZACHARY M",1108309,Media Arts and Sciences,Other,0,1,0,0.0,0,23,1,0,male,100,7365,0
23880,"LIPPMAN, ANDREW B",176632,Media Arts and Sciences,Other,11,31,1,0.0,0,2910,0,8,male,99,82448,1
2900,"MACHOVER, TOD",96056,Media Arts and Sciences,Professor,5,1,0,0.0,4,243,6,2,male,97,525,1
5555,"MAES, PATRICIA",96199,Media Arts and Sciences,Professor,23,179,0,0.0,4,1803,9,6,female,98,88761,1
5440,"OXMAN, NERI",370172,Media Arts and Sciences,Associate,39,10,2,0.0,2,856,16,12,female,50,633,1
5560,"PARADISO, JOSEPH A",159574,Media Arts and Sciences,Professor,47,108,2,0.0,0,3498,7,31,male,99,63161,1
2875,"PICARD, ROSALIND W",76748,Media Arts and Sciences,Professor,88,132,10,0.0,6,8348,18,9,female,98,614,1
15005,"RAHWAN, IYAD",789771,Media Arts and Sciences,Associate,73,37,2,0.0,1,2056,12,0,male,98,818,1
2740,"RESNICK, MITCHEL J",78821,Media Arts and Sciences,Professor,11,26,14,0.0,6,2590,2,0,male,99,4389,1
1450,"ROY, DEB K",99490,Media Arts and Sciences,Professor,19,51,6,0.0,0,3582,0,1,female,93,4563,1
15665,"SARKAR, DEBLINA",837099,Media Arts and Sciences,Assistant,24,13,2,0.0,2,2823,1,1,female,99,84,1
23835,"SHAH, PRATIK",1108057,Media Arts and Sciences,Other,9,14,1,0.0,0,2278,0,2,male,100,6500,1
2075,"ZHANG, SHUGUANG",1108036,Media Arts and Sciences,Other,63,0,21,0.0,4,4187,0,28,male,100,13,1
3230,"BAGLIETTO, EMILIO",488101,Nuclear Science and Engineering,Associate,55,12,8,0.0,1,777,0,0,male,99,21164,1
1625,"BALLINGER, RONALD G",4218,Nuclear Science and Engineering,Other,26,7,21,0.0,1,224,1,1,male,99,20480,1
15235,"BUCCI, MATTEO",827645,Nuclear Science and Engineering,Assistant,25,4,6,0.0,2,203,1,1,male,99,45472,1
1385,"BUONGIORNO, JACOPO",14320,Nuclear Science and Engineering,Professor,94,22,19,0.0,3,7683,2,3,male,99,3923,1
2865,"CAPPELLARO, PAOLA",412282,Nuclear Science and Engineering,Associate,92,8,10,0.0,1,4808,1,4,female,98,34326,1
14600,"DANAGOULIAN, AREG",779069,Nuclear Science and Engineering,Assistant,23,2,3,0.0,1,218,0,0,male,87,82,1
16200,"DIMITRAKOPOULOS, GEORGIOS THEODOROS",836261,Nuclear Science and Engineering,Other,9,2,0,0.0,0,112,0,0,male,99,2278,0
3235,"DRISCOLL, MICHAEL J",544547,Nuclear Science and Engineering,Other,22,3,11,0.0,1,489,2,1,male,99,211492,1
20365,"FENG, JINYONG",836334,Nuclear Science and Engineering,Other,12,4,0,0.0,0,87,0,0,male,95,66,1
6390,"FORGET, BENOIT ROBERT YVES",176375,Nuclear Science and Engineering,Professor,84,15,14,0.0,0,765,1,0,male,99,183105,0
3260,"FORSBERG, CHARLES W",287721,Nuclear Science and Engineering,Other,60,24,14,0.0,4,743,4,1,male,98,52754,1
3255,"GOLAY, MICHAEL W",40267,Nuclear Science and Engineering,Professor,13,2,13,0.0,1,42,1,0,male,99,211492,1
19395,"GOMES LOUREIRO, NUNO F",827644,Nuclear Science and Engineering,Associate,63,2,7,0.0,2,1915,5,0,male,98,23205,0
23670,"HAN, FEI",919223,Nuclear Science and Engineering,Other,140,4,0,0.0,0,3219,0,0,male,62,1203,1
15250,"HARTWIG, ZACHARY SETH",827689,Nuclear Science and Engineering,Assistant,37,3,0,0.0,1,428,0,1,male,99,14992,1
3220,"HU, LIN-WEN",288002,Nuclear Science and Engineering,Other,76,22,10,0.0,1,4332,76,1,female,56,1985,1
5540,"HUTCHINSON, IAN HORNER",49337,Nuclear Science and Engineering,Professor,96,4,9,0.0,1,2642,2,0,male,99,34084,0
7495,"KEMP, RONALD S",544544,Nuclear Science and Engineering,Associate,17,2,0,0.0,2,107,0,0,male,99,20480,1
5515,"LABOMBARD, BRIAN",288383,Nuclear Science and Engineering,Other,193,19,0,0.0,1,5468,0,1,male,99,69588,1
6395,"LANZA, RICHARD C",176374,Nuclear Science and Engineering,Other,39,25,20,0.0,1,791,5,9,male,99,97659,1
2295,"LESTER, RICHARD K",152796,Nuclear Science and Engineering,Professor,14,0,1,0.0,1,139,5,0,male,99,97659,1
23675,"LI, MINGDA",919224,Nuclear Science and Engineering,Assistant,59,2,1,0.0,0,811,1,0,male,93,15,1
23680,"PHILLIPS, BREN ANDREW",919225,Nuclear Science and Engineering,Other,9,2,2,0.0,0,119,0,1,male,99,83087,1
23870,"RAM, ABHAY KUMAR",289038,Nuclear Science and Engineering,Other,40,14,5,0.0,0,535,1,0,male,99,13795,1
8205,"REYNOLDS, ELISABETH BECK",919226,Nuclear Science and Engineering,Other,4,0,1,0.0,0,32,3,0,female,98,26897,1
15425,"SHIRVAN, KOROUSH",827688,Nuclear Science and Engineering,Assistant,59,6,13,0.0,0,268,0,2,male,98,63,0
1575,"SHORT, MICHAEL P",544545,Nuclear Science and Engineering,Associate,82,7,14,0.0,1,771,0,3,male,99,211492,1
3275,"SMITH, KORD S",123730,Nuclear Science and Engineering,Other,86,5,9,0.0,2,2016,0,0,male,92,36,1
18305,"SO, KANGPYO",837177,Nuclear Science and Engineering,Other,32,1,0,0.0,0,2965,0,0,unknown,0,0,1
1600,"TODREAS, NEIL E",544552,Nuclear Science and Engineering,Other,39,2,11,0.0,5,519,5,0,male,99,16868,1
5520,"WHITE, ANNE E",412283,Nuclear Science and Engineering,Professor,128,8,10,0.0,2,3094,0,1,female,98,48855,1
5495,"WHYTE, DENNIS G",171842,Nuclear Science and Engineering,Professor,170,13,6,0.0,2,5879,0,1,male,99,44146,1
1610,"YILDIZ, BILGE",173103,Materials Science and Engineering,Professor,163,9,11,0.0,4,5586,3,1,female,86,1927,1
2675,"BAUTZ, MARSHALL W",432424,Physics,Other,110,85,42,0.0,0,6457,2,1,male,98,2759,1
6105,"BERTOZZI, WILLIAM",544561,Physics,Other,74,5,5,0.0,2,2974,0,2,male,99,67797,1
5510,"BONOLI, PAUL T",176522,Physics,Other,118,53,9,0.0,1,2946,1,0,male,99,140849,1
3550,"BROMBERG, LESLIE",287171,Physics,Other,51,34,24,0.0,0,1333,1,49,female,81,14894,1
3570,"CANIZARES, CLAUDE R",135925,Physics,Professor,45,5,69,0.0,8,1374,0,0,male,89,25621,0
3635,"CHAKRABARTY, DEEPTO",18739,Physics,Professor,120,15,78,0.0,5,4956,0,0,male,100,4,1
14845,"CHECKELSKY, JOSEPH",779064,Physics,Associate,61,0,7,0.0,2,6168,0,0,male,99,63161,1
4690,"CHEN, MIN",287299,Physics,Professor,100,13,1,0.0,1,5649,0,2,male,65,4933,1
17870,"COMIN, RICCARDO",827646,Physics,Assistant,75,3,3,0.0,4,11566,1,0,male,99,22261,1
23795,"COSTER, ANTHEA J",1108059,Physics,Other,124,17,14,0.0,1,2963,8,0,female,95,731,1
18405,"CROSSFIELD, IAN J M",1084513,Physics,Assistant,145,11,10,0.0,3,4051,1,0,male,99,34076,1
4305,"DETMOLD, WILLIAM",28897,Physics,Associate,97,167,4,0.0,2,3004,2,0,male,99,67797,0
5330,"ERICKSON, PHILIP J",432437,Physics,Other,92,19,15,0.0,0,1804,4,0,male,99,21773,0
2470,"FISHER, PETER H",142162,Physics,Professor,275,13,5,0.0,2,13722,0,6,male,99,146529,1
4705,"FORMAGGIO, JOSEPH A",33722,Physics,Professor,78,13,18,0.0,2,3143,2,0,male,99,63161,1
9230,"FOSTER, JOHN C",287723,Physics,Other,82,14,22,0.0,1,3428,1,0,male,99,218863,1
10190,"FREBEL, ANNA L",544554,Physics,Associate,138,26,10,0.0,5,6216,7,0,female,98,184558,1
23940,"FRENJE, JOHAN A",1108061,Physics,Other,243,27,3,0.0,1,6507,0,0,male,99,38619,1
3145,"FRITSCHEL, PETER K",287751,Physics,Other,262,8,3,0.0,4,35952,1,2,male,99,146529,1
5605,"FU, LIANG",544555,Physics,Associate,190,7,3,0.0,7,22724,0,4,male,82,1287,0
1690,"GEDIK, NUH",143520,Physics,Professor,76,10,19,0.0,4,3784,0,3,male,95,1440,1
9635,"GORE, JEFF",412284,Physics,Associate,74,1,7,0.0,8,3598,0,0,male,99,46165,1
4880,"GREENWALD, MARTIN J",176528,Physics,Other,152,8,11,0.0,1,4376,0,1,male,98,139211,1
5175,"GUTH, ALAN",41585,Physics,Professor,160,1,0,0.0,13,4925,10,0,male,99,44635,1
6985,"HARROW, ARAM W",410690,Physics,Associate,53,25,7,0.0,4,1889,3,1,male,90,2284,1
4020,"HEWITT, JACQUELINE N",45932,Physics,Professor,83,7,14,0.0,10,4805,0,0,female,98,23327,1
23820,"HUBBARD, AMANDA E",288008,Physics,Other,149,18,6,0.0,1,4779,0,0,female,98,64384,1
5935,"HUGHES, SCOTT A",58760,Physics,Professor,69,8,10,0.0,5,2970,0,0,male,100,48262,1
23810,"IRBY, JAMES HENDERSON",288037,Physics,Other,80,9,2,0.0,0,1779,0,1,male,99,132105,1
1685,"JARILLO-HERRERO, PABLO",176526,Physics,Professor,130,9,15,0.0,11,18845,2,0,male,99,51159,1
22800,"JU, LONG",1108325,Physics,Assistant,88,2,1,0.0,0,25540,0,1,male,100,89,1
5160,"KAISER, DAVID I",149551,Physics,Professor,78,1,6,0.0,3,1606,24,0,male,99,380894,1
23745,"KARA, ERIN A",1108312,Physics,Assistant,92,8,12,0.0,2,2931,0,0,female,96,16296,1
3515,"KARDAR, MEHRAN",57520,Physics,Professor,122,0,10,0.0,10,4715,3,0,male,98,2756,1
3105,"KATSAVOUNIDIS, EROTOKRITOS",64627,Physics,Other,247,3,6,0.0,1,35479,0,0,male,90,21,0
3885,"KETTERLE, WOLFGANG",66052,Physics,Professor,111,15,45,0.0,17,9965,4,0,male,99,10782,1
5195,"KLEPPNER, DANIEL",503286,Physics,Other,40,2,17,0.0,18,223,3,2,male,99,257742,0
6250,"LEE, PATRICK A",87714,Physics,Other,132,3,13,0.0,10,10301,0,2,male,99,118290,1
1825,"LEVITOV, LEONID",67444,Physics,Professor,121,2,2,0.0,1,9820,0,1,male,99,2192,1
3160,"LONSDALE, COLIN JOHN",288505,Physics,Other,145,25,32,0.0,1,15228,0,0,male,99,234484,1
5505,"MARMAR, EARL S",176614,Physics,Other,96,3,12,0.0,1,2931,0,0,male,99,2405,1
3575,"MARSHALL, HERMAN",288594,Physics,Other,68,47,33,0.0,0,2132,0,0,male,99,10036,1
3100,"MAVALVALA, NERGIS",67570,Physics,Professor,270,12,7,0.0,12,36580,0,0,female,97,756,0
5320,"MCDONALD, MICHAEL A",763122,Physics,Assistant,131,7,27,0.0,2,4709,0,0,male,99,211492,1
4695,"MILNER, RICHARD G",156681,Physics,Professor,96,25,25,0.0,3,3990,5,0,male,99,97659,1
4325,"MIRNY, LEONID A",176242,Institute for Medical Engineering and Science (IMES),Professor,110,1,18,0.0,3,15820,5,0,male,99,2192,1
4245,"MOODERA, JAGADEESH",544582,Physics,Other,159,2,34,0.0,3,6278,5,6,male,100,1234,1
4295,"NEGELE, JOHN W",158047,Physics,Other,54,65,8,0.0,6,1975,12,0,male,99,218863,1
18420,"PEREZ, KERSTIN M",827647,Physics,Assistant,271,9,2,0.0,3,18059,0,0,female,98,7298,1
5525,"PORKOLAB, MIKLOS",93497,Physics,Other,103,24,13,0.0,4,2605,0,0,male,97,542,0
8925,"PRIGOZHIN, GREGORY",432460,Physics,Other,31,39,1,0.0,0,1880,0,0,male,99,21213,0
2120,"PRITCHARD, DAVID E",118167,Physics,Professor,60,29,33,0.0,12,4345,4,0,male,99,380894,1
3480,"RAJAGOPAL, KRISHNA",77816,Physics,Professor,70,11,1,0.0,4,3153,3,0,male,90,14131,1
6155,"RAPPAPORT, SAUL A",96133,Physics,Other,105,2,21,0.0,3,3890,3,0,male,100,11164,1
6350,"REDWINE, ROBERT P",78527,Physics,Professor,75,4,21,0.0,1,3633,1,0,male,99,145540,1
3560,"REMILLARD, RONALD A",289073,Physics,Other,111,18,22,0.0,1,7575,2,0,male,99,20480,1
23825,"RICE, JOHN E",289089,Physics,Other,153,12,4,0.0,1,4684,0,0,male,99,218863,1
2095,"RICHARDSON, JOHN D",289106,Physics,Other,140,18,27,0.0,0,3616,0,0,male,99,218863,1
6620,"RICKER, GEORGE R",176530,Physics,Other,171,13,32,0.0,0,5682,2,0,male,99,63411,1
7365,"SCHATTENBURG, MARK L",176529,Physics,Other,36,68,34,0.0,1,934,0,6,male,100,48064,0
5335,"SCHECHTER, PAUL L",82897,Physics,Other,41,10,15,0.0,5,1352,2,0,male,99,140849,0
3210,"SHOEMAKER, DAVID H",176619,Physics,Other,249,10,6,0.0,1,36241,0,0,male,99,380894,1
6605,"SIMCOE, ROBERT A",123266,Physics,Professor,62,17,16,0.0,2,3423,0,0,male,99,145540,1
6760,"STEWART, IAIN W",87271,Physics,Professor,105,21,2,0.0,5,3335,3,0,male,99,2910,1
3110,"TAYLOR, WASHINGTON",60252,Physics,Professor,109,3,0,0.0,5,5622,3,0,male,99,2301,1
5165,"TEGMARK, MAX ERIK",168639,Physics,Professor,144,10,5,0.0,13,27511,17,1,male,98,101722,1
23800,"TERRY, JAMES L",289499,Physics,Other,170,8,3,0.0,2,5481,0,0,male,99,131879,1
6750,"THALER, JESSE",412287,Physics,Associate,120,4,5,0.0,6,4829,0,0,male,93,16259,1
6765,"TODADRI, SENTHIL",90052,Physics,Professor,122,1,10,0.0,5,7588,3,0,male,99,3453,1
15265,"VITALE, SALVATORE",827691,Physics,Assistant,220,12,2,0.0,2,31340,0,0,male,99,41865,1
14795,"VOGELSBERGER, MARK",779130,Physics,Associate,220,5,8,0.0,3,13027,1,0,male,100,48064,1
2595,"VULETIC, VLADAN",170549,Physics,Professor,109,23,33,0.0,4,6581,3,3,male,99,1153,1
3040,"WEISS, RAINER",503306,Physics,Other,240,2,1,0.0,18,35078,2,0,male,99,5435,1
3870,"WEN, XIAO-GANG",114294,Physics,Professor,158,2,10,0.0,8,12960,5,0,unknown,0,0,1
7670,"WILCZEK, FRANK",129225,Physics,Professor,127,6,0,0.0,16,3541,35,0,male,99,66241,1
14775,"WINSLOW, LINDLEY",502057,Physics,Assistant,88,23,5,0.0,2,5300,0,0,female,54,67,1
23785,"WUKITCH, STEPHEN JAMES",289757,Physics,Other,145,45,4,0.0,2,3304,1,0,male,99,177964,1
3890,"ZWIERLEIN, MARTIN WOLFRAM",101953,Physics,Professor,57,5,16,0.0,13,7502,1,0,male,98,139549,1
10495,"BATESON, REGINA ANNE",627167,Political Science,Assistant,4,0,0,0.0,2,118,0,0,female,98,65294,0
2305,"BERGER, SUZANNE",7666,Political Science,Professor,10,0,1,0.0,3,1203,10,0,female,98,11294,0
2530,"BERINSKY, ADAM",8842,Political Science,Professor,43,0,5,0.0,5,3696,16,0,male,99,101742,0
3365,"CAMPBELL, ANDREA",15331,Political Science,Professor,27,0,1,0.0,4,482,26,0,female,55,158112,0
10270,"CAUGHEY, DEVIN",627168,Political Science,Associate,27,0,0,0.0,6,467,4,0,male,88,4984,0
23490,"CHARNYSH, VOLHA",845319,Political Science,Assistant,11,0,0,0.0,5,113,3,0,female,100,70,0
6325,"CHOUCRI, NAZLI",137033,Political Science,Professor,33,7,2,0.0,2,146,15,0,female,96,1704,0
7980,"FRAVEL, MARIS TAYLOR",142698,Political Science,Professor,22,0,3,0.0,4,334,2,0,female,56,15456,0
10260,"HIDALGO, FERNANDO DANIEL",544591,Political Science,Associate,14,0,1,0.0,1,337,0,0,male,99,335247,0
14880,"KIM, IN SONG",779085,Political Science,Associate,13,0,2,0.0,2,158,0,0,male,60,717,0
5990,"LAWSON, CHAPPELL",59121,Political Science,Associate,20,0,2,0.0,1,433,16,0,male,70,10,0
14665,"LIEBERMAN, EVAN S",153159,Political Science,Professor,23,0,0,0.0,5,743,7,0,male,97,11083,0
24035,"LIN-GREENBERG, ERIK",1084693,Political Science,Assistant,7,0,0,0.0,1,10,0,0,male,96,31753,0
24145,"MAGAZINNIK, ASYA",1108313,Political Science,Other,3,0,0,0.0,0,9,0,0,female,96,3071,0
9680,"NARANG, VIPIN",412289,Political Science,Associate,15,0,0,0.0,1,158,9,0,male,100,4982,0
10500,"NIELSEN, RICHARD ALEXANDER",627169,Political Science,Associate,11,0,0,0.0,1,460,3,0,male,99,153896,0
6710,"NOBLES, MELISSA",85232,Political Science,Professor,6,0,0,0.0,1,27,11,0,female,98,53987,0
6410,"PETERSEN, ROGER D",75913,Political Science,Professor,13,0,1,0.0,4,79,6,0,male,99,34849,0
7500,"POSEN, BARRY R",117825,Political Science,Professor,10,0,14,0.0,3,148,38,0,male,98,13520,0
7535,"SAMUELS, RICHARD J",121296,Political Science,Professor,19,0,2,0.0,9,75,18,0,male,99,97659,0
9430,"SCHNEIDER, BEN ROSS",289264,Political Science,Professor,23,0,0,0.0,1,480,24,0,male,96,83802,0
6715,"SINGER, DAVID",85582,Political Science,Professor,16,0,0,0.0,1,401,4,0,male,99,380894,0
9450,"STEWART, CHARLES H",305129,Political Science,Professor,48,0,8,0.0,5,334,19,0,male,98,52754,0
2300,"THELEN, KATHLEEN",289504,Political Science,Professor,26,0,0,0.0,8,1229,29,0,female,99,10967,0
24015,"TIRMAN, JOHN",1108062,Political Science,Other,2,0,1,0.0,0,3,21,0,male,99,218863,0
8480,"TSAI, LILY L",169526,Political Science,Professor,19,0,0,0.0,4,526,4,0,female,97,14077,0
7395,"VAN EVERA, STEPHEN W",110808,Political Science,Professor,4,0,1,0.0,0,21,22,0,male,95,55982,0
17980,"WHITE, ARIEL R",827648,Political Science,Assistant,11,0,0,0.0,2,233,0,0,male,74,11496,0
2525,"YAMAMOTO, TEPPEI",488106,Political Science,Associate,23,1,0,0.0,6,2635,1,0,male,100,114,0
19200,"ZACKA, BERNARDO",642174,Political Science,Assistant,9,0,0,0.0,0,40,6,0,male,99,8270,0
14995,"ARCAYA, MARIANA CLAIR",789765,Urban Studies and Planning,Associate,51,0,1,0.0,1,613,2,0,female,98,28524,0
23685,"BACOW, LAWRENCE S",853872,Urban Studies and Planning,Other,2,0,1,0.0,2,23,5,0,male,98,9892,0
2450,"BEN-JOSEPH, ERAN",8272,Urban Studies and Planning,Professor,21,0,1,0.0,0,580,9,0,male,97,697,0
8940,"BERGER, ALAN M",176629,Urban Studies and Planning,Professor,6,0,0,0.0,1,36,9,0,male,99,44635,0
19335,"BUNTEN, DEVIN MICHELLE",825082,Urban Studies and Planning,Assistant,4,0,0,0.0,0,26,2,0,female,91,71941,0
10280,"CAROLINI, GABRIELLA",544594,Urban Studies and Planning,Associate,10,0,0,0.0,0,132,4,0,female,99,22892,0
24195,"CROCKETT, KARILYN M",1108352,Urban Studies and Planning,Lecturer,3,0,0,0.0,0,1,1,0,female,97,33,0
23925,"DUARTE DE ARAUJO SILVA, FABIO",1108314,Urban Studies and Planning,Other,63,9,0,0.0,0,358,10,0,male,97,79902,0
